policy,sampling_strategy,seed,type,instance,nnodes,nlps,stime,gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,uniform5,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,42793,51792,595.73,0.0,optimal,0,0,631.7848054000006,619.234375
gcnn:baseline,uniform5,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,47148,52924,647.62,0.0,optimal,0,0,682.489163100001,673.609375
gcnn:baseline,depthK,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,52374,58201,705.1,0.0,optimal,0,0,749.5820150999989,734.734375
gcnn:baseline,depthK,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,57851,65959,778.47,0.0,optimal,0,0,824.4556077000016,809.96875
gcnn:baseline,depthK,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,52597,59661,718.46,0.0,optimal,0,0,758.8813182999984,747.75
gcnn:baseline,depthK,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,61957,72232,859.61,0.0,optimal,0,0,909.6671004000018,894.453125
gcnn:baseline,depthK,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,65923,77902,908.5,0.0,optimal,0,0,962.1370586999983,945.53125
gcnn:baseline,depthK2,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,52236,58188,710.1,0.0,optimal,0,0,750.9926498999994,739.296875
gcnn:baseline,depthK2,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,54442,63215,745.25,0.0,optimal,0,0,786.0904039000015,775.3125
gcnn:baseline,depthK2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,51335,58731,701.96,0.0,optimal,0,0,743.6620293999986,730.578125
gcnn:baseline,depthK2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,59744,66189,813.52,0.0,optimal,0,0,862.7147079999995,846.75
gcnn:baseline,depthK2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,48400,54532,661.47,0.0,optimal,0,0,697.5964510999984,688.703125
gcnn:baseline,depthK_adaptive,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,55553,63235,760.44,0.0,optimal,0,0,802.9135962,790.75
gcnn:baseline,depthK_adaptive,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,50863,57234,692.7,0.0,optimal,0,0,735.1863311000016,720.328125
gcnn:baseline,depthK_adaptive,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,53155,59482,734.42,0.0,optimal,0,0,773.9505552999981,763.375
gcnn:baseline,depthK_adaptive,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,50495,56971,723.43,0.0,optimal,0,0,762.8835558999999,753.0
gcnn:baseline,depthK_adaptive,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,51445,56817,700.43,0.0,optimal,0,0,741.4564027000015,729.0625
gcnn:baseline,depthK_adaptive2,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,54108,60374,737.29,0.0,optimal,0,0,778.418523700002,767.78125
gcnn:baseline,depthK_adaptive2,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,56892,64755,808.05,0.0,optimal,0,0,853.7336335,841.1875
gcnn:baseline,depthK_adaptive2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,49836,55683,700.63,0.0,optimal,0,0,740.0420838000027,730.078125
gcnn:baseline,depthK_adaptive2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,42072,47494,578.25,0.0,optimal,0,0,609.8828292000035,601.015625
gcnn:baseline,depthK_adaptive2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_7.lp,60272,68382,858.46,0.0,optimal,0,0,907.2603335999993,893.5625
